date,product_name,category,mrp,cost_price,shelf_life_days,expiry_date,days_remaining,discount_pct,discounted_price,morning_price,evening_price,stock_qty,units_sold_today,is_weekend,margin_pct,revenue_today,cost_today,gross_profit_today,units_sold_7d_avg
2025-05-13,Milk 1L (Toned),Dairy,66,58,2,2025-05-15,1.717,0,66.0,,,41,20,0,12.1,1320.0,1160,160.0,23.43
2025-05-13,Paneer 200g,Dairy,90,65,4,2025-05-15,1.014,10,81.0,,,12,6,0,27.8,486.0,390,96.0,6.29
2025-05-13,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,9.923,0,85.0,,,246,19,0,20.0,1615.0,1292,323.0,23.57
2025-05-13,Bananas,Fruits,60,42,5,2025-05-14,0.843,10,54.0,,,9,9,0,30.0,486.0,378,108.0,12.57
2025-05-13,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,232.603,5,90.25,,,8031,37,0,24.2,3339.25,2664,675.25,31.43
2025-05-13,Onions 1kg,Grocery,35,24,15,2025-05-25,11.936,0,35.0,,,484,32,0,31.4,1120.0,768,352.0,41.43
2025-05-13,Potatoes 1kg,Grocery,30,20,20,2025-05-25,11.688,5,28.5,,,468,38,0,33.3,1083.0,760,323.0,43.29
2025-05-13,Coriander (Bunch),Vegetables,15,8,2,2025-05-14,0.034,75,3.75,15.0,3.75,11,11,0,46.7,120.0,88,32.0,11.0
2025-05-13,Spinach Bunch,Vegetables,30,18,2,2025-05-15,1.91,0,30.0,30.0,30.0,19,6,0,40.0,180.0,108,72.0,10.43
2025-05-13,Tomatoes,Vegetables,40,28,4,2025-05-16,2.845,0,40.0,40.0,40.0,46,12,0,30.0,480.0,336,144.0,15.0
2025-05-14,Brown Bread,Bakery,55,40,4,2025-05-17,2.374,0,55.0,,,32,5,0,27.3,275.0,200,75.0,8.0
2025-05-14,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-15,0.091,60,12.0,,,5,5,0,26.7,60.0,110,-50.0,7.0
2025-05-14,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-16,1.974,0,20.0,,,49,13,0,30.0,260.0,182,78.0,20.71
2025-05-14,White Bread,Bakery,45,32,4,2025-05-16,1.776,5,42.75,,,42,21,0,28.9,897.75,672,225.75,15.71
2025-05-14,Milk 1L (Toned),Dairy,66,58,2,2025-05-15,0.717,5,62.7,,,21,21,0,12.1,1316.7,1218,98.7,22.86
2025-05-14,Paneer 200g,Dairy,90,65,4,2025-05-15,0.014,60,36.0,,,6,6,0,27.8,216.0,390,-174.0,6.14
2025-05-14,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,8.923,0,85.0,,,227,22,0,20.0,1870.0,1496,374.0,22.86
2025-05-14,Bananas,Fruits,60,42,5,2025-05-19,4.348,0,60.0,,,54,10,0,30.0,600.0,420,180.0,11.86
2025-05-14,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,231.603,5,90.25,,,7994,26,0,24.2,2346.5,1872,474.5,32.0
2025-05-14,Onions 1kg,Grocery,35,24,15,2025-05-25,10.936,0,35.0,,,452,24,0,31.4,840.0,576,264.0,41.14
2025-05-14,Potatoes 1kg,Grocery,30,20,20,2025-05-25,10.688,0,30.0,,,430,37,0,33.3,1110.0,740,370.0,43.0
2025-05-14,Coriander (Bunch),Vegetables,15,8,2,2025-05-16,1.873,0,15.0,15.0,15.0,25,14,0,46.7,210.0,112,98.0,10.0
2025-05-14,Spinach Bunch,Vegetables,30,18,2,2025-05-15,0.91,5,28.5,30.0,28.5,13,8,0,40.0,235.5,144,91.5,9.57
2025-05-14,Tomatoes,Vegetables,40,28,4,2025-05-16,1.845,5,38.0,40.0,38.0,34,17,0,30.0,666.0,476,190.0,14.43
2025-05-15,Brown Bread,Bakery,55,40,4,2025-05-17,1.374,10,49.5,,,27,15,0,27.3,742.5,600,142.5,7.43
2025-05-15,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-19,3.181,0,30.0,,,23,5,0,26.7,150.0,110,40.0,7.0
2025-05-15,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-16,0.974,10,18.0,,,36,28,0,30.0,504.0,392,112.0,20.71
2025-05-15,White Bread,Bakery,45,32,4,2025-05-16,0.776,10,40.5,,,21,17,0,28.9,688.5,544,144.5,15.43
2025-05-15,Milk 1L (Toned),Dairy,66,58,2,2025-05-17,1.494,0,66.0,,,51,25,0,12.1,1650.0,1450,200.0,22.29
2025-05-15,Paneer 200g,Dairy,90,65,4,2025-05-19,3.798,0,90.0,,,26,5,0,27.8,450.0,325,125.0,6.43
2025-05-15,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,7.923,5,80.75,,,205,23,0,20.0,1857.25,1564,293.25,20.43
2025-05-15,Bananas,Fruits,60,42,5,2025-05-19,3.348,0,60.0,,,44,9,0,30.0,540.0,378,162.0,11.71
2025-05-15,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,230.603,0,95.0,,,7968,20,0,24.2,1900.0,1440,460.0,33.0
2025-05-15,Onions 1kg,Grocery,35,24,15,2025-05-25,9.936,5,33.25,,,428,31,0,31.4,1030.75,744,286.75,37.71
2025-05-15,Potatoes 1kg,Grocery,30,20,20,2025-05-25,9.688,5,28.5,,,393,40,0,33.3,1140.0,800,340.0,43.0
2025-05-15,Coriander (Bunch),Vegetables,15,8,2,2025-05-16,0.873,5,14.25,15.0,14.25,11,11,0,46.7,162.0,88,74.0,11.57
2025-05-15,Spinach Bunch,Vegetables,30,18,2,2025-05-17,1.023,0,30.0,30.0,30.0,23,3,0,40.0,90.0,54,36.0,9.71
2025-05-15,Tomatoes,Vegetables,40,28,4,2025-05-16,0.845,10,36.0,40.0,36.0,17,17,0,30.0,652.0,476,176.0,14.57
2025-05-16,Brown Bread,Bakery,55,40,4,2025-05-17,0.374,20,44.0,,,12,12,0,27.3,528.0,480,48.0,7.57
2025-05-16,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-19,2.181,0,30.0,,,18,4,0,26.7,120.0,88,32.0,6.57
2025-05-16,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-19,2.043,0,20.0,,,76,20,0,30.0,400.0,280,120.0,20.86
2025-05-16,White Bread,Bakery,45,32,4,2025-05-20,3.226,0,45.0,,,65,18,0,28.9,810.0,576,234.0,16.0
2025-05-16,Milk 1L (Toned),Dairy,66,58,2,2025-05-17,0.494,20,52.8,,,26,26,0,12.1,1372.8,1508,-135.2,22.0
2025-05-16,Paneer 200g,Dairy,90,65,4,2025-05-19,2.798,0,90.0,,,21,5,0,27.8,450.0,325,125.0,6.57
2025-05-16,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,6.923,5,80.75,,,182,28,0,20.0,2261.0,1904,357.0,20.86
2025-05-16,Bananas,Fruits,60,42,5,2025-05-19,2.348,10,54.0,,,35,22,0,30.0,1188.0,924,264.0,11.0
2025-05-16,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,229.603,5,90.25,,,7948,36,0,24.2,3249.0,2592,657.0,30.0
2025-05-16,Onions 1kg,Grocery,35,24,15,2025-05-25,8.936,0,35.0,,,397,33,0,31.4,1155.0,792,363.0,34.43
2025-05-16,Potatoes 1kg,Grocery,30,20,20,2025-05-25,8.688,10,27.0,,,353,63,0,33.3,1701.0,1260,441.0,44.0
2025-05-16,Coriander (Bunch),Vegetables,15,8,2,2025-05-18,1.158,0,15.0,15.0,15.0,26,13,0,46.7,195.0,104,91.0,12.57
2025-05-16,Spinach Bunch,Vegetables,30,18,2,2025-05-17,0.023,60,12.0,30.0,12.0,20,20,0,40.0,456.0,360,96.0,8.43
2025-05-16,Tomatoes,Vegetables,40,28,4,2025-05-20,3.816,0,40.0,40.0,40.0,45,16,0,30.0,640.0,448,192.0,14.86
2025-05-17,Brown Bread,Bakery,55,40,4,2025-05-21,3.625,0,55.0,,,41,11,1,27.3,605.0,440,165.0,8.43
2025-05-17,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-19,1.181,20,24.0,,,14,13,1,26.7,312.0,286,26.0,5.71
2025-05-17,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-19,1.043,10,18.0,,,56,38,1,30.0,684.0,532,152.0,20.57
2025-05-17,White Bread,Bakery,45,32,4,2025-05-20,2.226,5,42.75,,,47,19,1,28.9,812.25,608,204.25,16.86
2025-05-17,Milk 1L (Toned),Dairy,66,58,2,2025-05-19,1.394,5,62.7,,,38,20,1,12.1,1254.0,1160,94.0,21.86
2025-05-17,Paneer 200g,Dairy,90,65,4,2025-05-19,1.798,10,81.0,,,16,7,1,27.8,567.0,455,112.0,5.57
2025-05-17,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,5.923,10,76.5,,,154,37,1,20.0,2830.5,2516,314.5,22.43
2025-05-17,Bananas,Fruits,60,42,5,2025-05-19,1.348,20,48.0,,,13,13,1,30.0,624.0,546,78.0,12.71
2025-05-17,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,228.603,0,95.0,,,7912,36,1,24.2,3420.0,2592,828.0,30.57
2025-05-17,Onions 1kg,Grocery,35,24,15,2025-05-25,7.936,5,33.25,,,364,48,1,31.4,1596.0,1152,444.0,30.29
2025-05-17,Potatoes 1kg,Grocery,30,20,20,2025-05-25,7.688,5,28.5,,,290,64,1,33.3,1824.0,1280,544.0,47.29
2025-05-17,Coriander (Bunch),Vegetables,15,8,2,2025-05-18,0.158,40,9.0,15.0,9.0,13,13,1,46.7,165.0,104,61.0,12.14
2025-05-17,Spinach Bunch,Vegetables,30,18,2,2025-05-19,1.199,5,28.5,30.0,28.5,18,12,1,40.0,352.5,216,136.5,9.57
2025-05-17,Tomatoes,Vegetables,40,28,4,2025-05-20,2.816,5,38.0,40.0,38.0,29,19,1,30.0,744.0,532,212.0,14.71
2025-05-18,Brown Bread,Bakery,55,40,4,2025-05-21,2.625,0,55.0,,,30,9,1,27.3,495.0,360,135.0,8.43
2025-05-18,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-19,0.181,50,15.0,,,1,1,1,26.7,15.0,22,-7.0,7.29
2025-05-18,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-19,0.043,75,5.0,,,18,18,1,30.0,90.0,252,-162.0,22.29
2025-05-18,White Bread,Bakery,45,32,4,2025-05-20,1.226,5,42.75,,,28,18,1,28.9,769.5,576,193.5,16.86
2025-05-18,Milk 1L (Toned),Dairy,66,58,2,2025-05-19,0.394,10,59.4,,,18,18,1,12.1,1069.2,1044,25.2,21.57
2025-05-18,Paneer 200g,Dairy,90,65,4,2025-05-19,0.798,10,81.0,,,9,9,1,27.8,729.0,585,144.0,6.29
2025-05-18,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,4.923,5,80.75,,,117,32,1,20.0,2584.0,2176,408.0,24.43
2025-05-18,Bananas,Fruits,60,42,5,2025-05-23,4.685,0,60.0,,,64,10,1,30.0,600.0,420,180.0,12.71
2025-05-18,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,227.603,0,95.0,,,7876,27,1,24.2,2565.0,1944,621.0,30.14
2025-05-18,Onions 1kg,Grocery,35,24,15,2025-05-25,6.936,5,33.25,,,316,42,1,31.4,1396.5,1008,388.5,31.86
2025-05-18,Potatoes 1kg,Grocery,30,20,20,2025-05-25,6.688,10,27.0,,,226,62,1,33.3,1674.0,1240,434.0,47.86
2025-05-18,Coriander (Bunch),Vegetables,15,8,2,2025-05-20,1.796,0,15.0,15.0,15.0,26,16,1,46.7,240.0,128,112.0,12.29
2025-05-18,Spinach Bunch,Vegetables,30,18,2,2025-05-19,0.199,30,21.0,30.0,21.0,6,6,1,40.0,162.0,108,54.0,10.29
2025-05-18,Tomatoes,Vegetables,40,28,4,2025-05-20,1.816,5,38.0,40.0,38.0,10,10,1,30.0,392.0,280,112.0,15.29
2025-05-19,Brown Bread,Bakery,55,40,4,2025-05-21,1.625,10,49.5,,,21,10,0,27.3,495.0,400,95.0,9.14
2025-05-19,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-23,3.274,0,30.0,,,29,4,0,26.7,120.0,88,32.0,5.71
2025-05-19,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-22,2.846,0,20.0,,,59,28,0,30.0,560.0,392,168.0,21.14
2025-05-19,White Bread,Bakery,45,32,4,2025-05-20,0.226,40,27.0,,,10,10,0,28.9,270.0,320,-50.0,17.0
2025-05-19,Milk 1L (Toned),Dairy,66,58,2,2025-05-21,1.209,0,66.0,,,46,24,0,12.1,1584.0,1392,192.0,21.86
2025-05-19,Paneer 200g,Dairy,90,65,4,2025-05-23,3.443,0,90.0,,,23,5,0,27.8,450.0,325,125.0,6.29
2025-05-19,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,3.923,10,76.5,,,85,27,0,20.0,2065.5,1836,229.5,26.29
2025-05-19,Bananas,Fruits,60,42,5,2025-05-23,3.685,0,60.0,,,54,12,0,30.0,720.0,504,216.0,12.0
2025-05-19,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,226.603,5,90.25,,,7849,34,0,24.2,3068.5,2448,620.5,28.71
2025-05-19,Onions 1kg,Grocery,35,24,15,2025-05-25,5.936,10,31.5,,,274,34,0,31.4,1071.0,816,255.0,32.71
2025-05-19,Potatoes 1kg,Grocery,30,20,20,2025-05-25,5.688,20,24.0,,,164,52,0,33.3,1248.0,1040,208.0,48.57
2025-05-19,Coriander (Bunch),Vegetables,15,8,2,2025-05-20,0.796,5,14.25,15.0,14.25,10,10,0,46.7,147.0,80,67.0,13.14
2025-05-19,Spinach Bunch,Vegetables,30,18,2,2025-05-21,1.622,0,30.0,30.0,30.0,23,9,0,40.0,270.0,162,108.0,8.86
2025-05-19,Tomatoes,Vegetables,40,28,4,2025-05-23,3.351,0,40.0,40.0,40.0,57,18,0,30.0,720.0,504,216.0,15.0
2025-05-20,Brown Bread,Bakery,55,40,4,2025-05-21,0.625,20,44.0,,,11,11,0,27.3,484.0,440,44.0,9.43
2025-05-20,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-23,2.274,0,30.0,,,25,7,0,26.7,210.0,154,56.0,5.57
2025-05-20,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-22,1.846,5,19.0,,,31,27,0,30.0,513.0,378,135.0,23.14
2025-05-20,White Bread,Bakery,45,32,4,2025-05-24,3.399,0,45.0,,,66,13,0,28.9,585.0,416,169.0,17.0
2025-05-20,Milk 1L (Toned),Dairy,66,58,2,2025-05-21,0.209,40,39.6,,,22,22,0,12.1,871.2,1276,-404.8,22.0
2025-05-20,Paneer 200g,Dairy,90,65,4,2025-05-23,2.443,0,90.0,,,18,10,0,27.8,900.0,650,250.0,6.14
2025-05-20,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,2.923,10,76.5,,,58,22,0,20.0,1683.0,1496,187.0,26.86
2025-05-20,Bananas,Fruits,60,42,5,2025-05-23,2.685,0,60.0,,,42,5,0,30.0,300.0,210,90.0,12.14
2025-05-20,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,225.603,0,95.0,,,7815,18,0,24.2,1710.0,1296,414.0,30.86
2025-05-20,Onions 1kg,Grocery,35,24,15,2025-05-25,4.936,5,33.25,,,240,51,0,31.4,1695.75,1224,471.75,34.86
2025-05-20,Potatoes 1kg,Grocery,30,20,20,2025-05-25,4.688,20,24.0,,,112,52,0,33.3,1248.0,1040,208.0,50.86
2025-05-20,Coriander (Bunch),Vegetables,15,8,2,2025-05-22,1.96,0,15.0,15.0,15.0,22,13,0,46.7,195.0,104,91.0,12.57
2025-05-20,Spinach Bunch,Vegetables,30,18,2,2025-05-21,0.622,10,27.0,30.0,27.0,14,9,0,40.0,258.0,162,96.0,9.14
2025-05-20,Tomatoes,Vegetables,40,28,4,2025-05-23,2.351,5,38.0,40.0,38.0,39,15,0,30.0,588.0,420,168.0,15.57
2025-05-21,Brown Bread,Bakery,55,40,4,2025-05-25,3.755,0,55.0,,,33,3,0,27.3,165.0,120,45.0,10.43
2025-05-21,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-23,1.274,10,27.0,,,18,14,0,26.7,378.0,308,70.0,5.57
2025-05-21,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-22,0.846,20,16.0,,,4,4,0,30.0,64.0,56,8.0,24.57
2025-05-21,White Bread,Bakery,45,32,4,2025-05-24,2.399,0,45.0,,,53,16,0,28.9,720.0,512,208.0,16.57
2025-05-21,Milk 1L (Toned),Dairy,66,58,2,2025-05-23,1.79,0,66.0,,,46,25,0,12.1,1650.0,1450,200.0,22.29
2025-05-21,Paneer 200g,Dairy,90,65,4,2025-05-23,1.443,5,85.5,,,8,4,0,27.8,342.0,260,82.0,6.71
2025-05-21,Eggs (1 Dozen),Eggs,85,68,14,2025-05-23,1.923,40,51.0,,,36,36,0,20.0,1836.0,2448,-612.0,27.29
2025-05-21,Bananas,Fruits,60,42,5,2025-05-23,1.685,5,57.0,,,37,15,0,30.0,855.0,630,225.0,11.57
2025-05-21,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,224.603,0,95.0,,,7797,27,0,24.2,2565.0,1944,621.0,28.14
2025-05-21,Onions 1kg,Grocery,35,24,15,2025-05-25,3.936,20,28.0,,,189,48,0,31.4,1344.0,1152,192.0,37.57
2025-05-21,Potatoes 1kg,Grocery,30,20,20,2025-05-25,3.688,10,27.0,,,60,53,0,33.3,1431.0,1060,371.0,52.86
2025-05-21,Coriander (Bunch),Vegetables,15,8,2,2025-05-22,0.96,5,14.25,15.0,14.25,9,9,0,46.7,132.0,72,60.0,12.86
2025-05-21,Spinach Bunch,Vegetables,30,18,2,2025-05-23,1.48,5,28.5,30.0,28.5,20,12,0,40.0,352.5,216,136.5,9.57
2025-05-21,Tomatoes,Vegetables,40,28,4,2025-05-23,1.351,10,36.0,40.0,36.0,24,12,0,30.0,460.0,336,124.0,16.0
2025-05-22,Brown Bread,Bakery,55,40,4,2025-05-25,2.755,0,55.0,,,30,7,0,27.3,385.0,280,105.0,10.14
2025-05-22,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-23,0.274,20,24.0,,,4,4,0,26.7,96.0,88,8.0,6.86
2025-05-22,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-25,2.192,5,19.0,,,72,24,0,30.0,456.0,336,120.0,23.29
2025-05-22,White Bread,Bakery,45,32,4,2025-05-24,1.399,5,42.75,,,37,18,0,28.9,769.5,576,193.5,15.86
2025-05-22,Milk 1L (Toned),Dairy,66,58,2,2025-05-23,0.79,10,59.4,,,21,21,0,12.1,1247.4,1218,29.4,22.86
2025-05-22,Paneer 200g,Dairy,90,65,4,2025-05-23,0.443,20,72.0,,,4,4,0,27.8,288.0,260,28.0,6.43
2025-05-22,Eggs (1 Dozen),Eggs,85,68,14,2025-06-05,13.328,0,85.0,,,340,22,0,20.0,1870.0,1496,374.0,29.29
2025-05-22,Bananas,Fruits,60,42,5,2025-05-23,0.685,20,48.0,,,22,13,0,30.0,624.0,546,78.0,12.29
2025-05-22,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,223.603,0,95.0,,,7770,25,0,24.2,2375.0,1800,575.0,28.29
2025-05-22,Onions 1kg,Grocery,35,24,15,2025-05-25,2.936,20,28.0,,,141,64,0,31.4,1792.0,1536,256.0,41.0
2025-05-22,Potatoes 1kg,Grocery,30,20,20,2025-05-25,2.688,30,21.0,,,7,7,0,33.3,147.0,140,7.0,55.14
2025-05-22,Coriander (Bunch),Vegetables,15,8,2,2025-05-24,1.514,0,15.0,15.0,15.0,24,10,0,46.7,150.0,80,70.0,12.14
2025-05-22,Spinach Bunch,Vegetables,30,18,2,2025-05-23,0.48,10,27.0,30.0,27.0,8,8,0,40.0,231.0,144,87.0,10.14
2025-05-22,Tomatoes,Vegetables,40,28,4,2025-05-23,0.351,30,28.0,40.0,28.0,12,12,0,30.0,420.0,336,84.0,15.29
2025-05-23,Brown Bread,Bakery,55,40,4,2025-05-25,1.755,10,49.5,,,23,9,0,27.3,445.5,360,85.5,9.0
2025-05-23,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-27,3.956,0,30.0,,,27,5,0,26.7,150.0,110,40.0,6.71
2025-05-23,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-25,1.192,10,18.0,,,48,33,0,30.0,594.0,462,132.0,22.71
2025-05-23,White Bread,Bakery,45,32,4,2025-05-24,0.399,30,31.5,,,19,19,0,28.9,598.5,608,-9.5,16.0
2025-05-23,Milk 1L (Toned),Dairy,66,58,2,2025-05-25,1.226,0,66.0,,,37,14,0,12.1,924.0,812,112.0,22.29
2025-05-23,Paneer 200g,Dairy,90,65,4,2025-05-27,3.97,0,90.0,,,22,12,0,27.8,1080.0,780,300.0,6.29
2025-05-23,Eggs (1 Dozen),Eggs,85,68,14,2025-06-05,12.328,0,85.0,,,318,21,0,20.0,1785.0,1428,357.0,29.14
2025-05-23,Bananas,Fruits,60,42,5,2025-05-28,4.8,0,60.0,,,60,15,0,30.0,900.0,630,270.0,12.86
2025-05-23,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,222.603,0,95.0,,,7745,26,0,24.2,2470.0,1872,598.0,29.0
2025-05-23,Onions 1kg,Grocery,35,24,15,2025-05-25,1.936,30,24.5,,,77,49,0,31.4,1200.5,1176,24.5,45.71
2025-05-23,Potatoes 1kg,Grocery,30,20,20,2025-06-12,19.182,0,30.0,,,878,32,0,33.3,960.0,640,320.0,50.43
2025-05-23,Coriander (Bunch),Vegetables,15,8,2,2025-05-24,0.514,20,12.0,15.0,12.0,14,14,0,46.7,192.0,112,80.0,12.0
2025-05-23,Spinach Bunch,Vegetables,30,18,2,2025-05-25,1.933,0,30.0,30.0,30.0,19,8,0,40.0,240.0,144,96.0,10.86
2025-05-23,Tomatoes,Vegetables,40,28,4,2025-05-27,3.389,0,40.0,40.0,40.0,51,14,0,30.0,560.0,392,168.0,14.57
2025-05-24,Brown Bread,Bakery,55,40,4,2025-05-25,0.755,20,44.0,,,14,14,1,27.3,616.0,560,56.0,8.57
2025-05-24,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-27,2.956,5,28.5,,,22,13,1,26.7,370.5,286,84.5,6.86
2025-05-24,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-25,0.192,30,14.0,,,15,15,1,30.0,210.0,210,0.0,24.57
2025-05-24,White Bread,Bakery,45,32,4,2025-05-28,3.148,0,45.0,,,54,19,1,28.9,855.0,608,247.0,16.14
2025-05-24,Milk 1L (Toned),Dairy,66,58,2,2025-05-25,0.226,30,46.2,,,23,23,1,12.1,1062.6,1334,-271.4,20.57
2025-05-24,Paneer 200g,Dairy,90,65,4,2025-05-27,2.97,0,90.0,,,10,8,1,27.8,720.0,520,200.0,7.29
2025-05-24,Eggs (1 Dozen),Eggs,85,68,14,2025-06-05,11.328,0,85.0,,,297,17,1,20.0,1445.0,1156,289.0,28.14
2025-05-24,Bananas,Fruits,60,42,5,2025-05-28,3.8,0,60.0,,,45,9,1,30.0,540.0,378,162.0,11.86
2025-05-24,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,221.603,0,95.0,,,7719,40,1,24.2,3800.0,2880,920.0,27.57
2025-05-24,Onions 1kg,Grocery,35,24,15,2025-05-25,0.936,30,24.5,,,28,28,1,31.4,686.0,672,14.0,48.0
2025-05-24,Potatoes 1kg,Grocery,30,20,20,2025-06-12,18.182,0,30.0,,,846,44,1,33.3,1320.0,880,440.0,46.0
2025-05-24,Coriander (Bunch),Vegetables,15,8,2,2025-05-26,1.005,0,15.0,15.0,15.0,28,7,1,46.7,105.0,56,49.0,12.14
2025-05-24,Spinach Bunch,Vegetables,30,18,2,2025-05-25,0.933,10,27.0,30.0,27.0,11,11,1,40.0,318.0,198,120.0,9.14
2025-05-24,Tomatoes,Vegetables,40,28,4,2025-05-27,2.389,0,40.0,40.0,40.0,37,11,1,30.0,440.0,308,132.0,14.29
2025-05-25,Brown Bread,Bakery,55,40,4,2025-05-29,3.227,0,55.0,,,37,10,1,27.3,550.0,400,150.0,9.0
2025-05-25,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-27,1.956,10,27.0,,,9,9,1,26.7,243.0,198,45.0,6.86
2025-05-25,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-28,2.405,0,20.0,,,61,22,1,30.0,440.0,308,132.0,21.29
2025-05-25,White Bread,Bakery,45,32,4,2025-05-28,2.148,0,45.0,,,35,21,1,28.9,945.0,672,273.0,16.14
2025-05-25,Milk 1L (Toned),Dairy,66,58,2,2025-05-27,1.238,0,66.0,,,50,20,1,12.1,1320.0,1160,160.0,21.0
2025-05-25,Paneer 200g,Dairy,90,65,4,2025-05-27,1.97,10,81.0,,,2,2,1,27.8,162.0,130,32.0,7.43
2025-05-25,Eggs (1 Dozen),Eggs,85,68,14,2025-06-05,10.328,0,85.0,,,280,23,1,20.0,1955.0,1564,391.0,25.29
2025-05-25,Bananas,Fruits,60,42,5,2025-05-28,2.8,0,60.0,,,36,15,1,30.0,900.0,630,270.0,11.29
2025-05-25,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,220.603,5,90.25,,,7679,40,1,24.2,3610.0,2880,730.0,28.14
2025-05-25,Onions 1kg,Grocery,35,24,15,2025-06-09,14.451,0,35.0,,,522,42,1,31.4,1470.0,1008,462.0,45.14
2025-05-25,Potatoes 1kg,Grocery,30,20,20,2025-06-12,17.182,0,30.0,,,802,41,1,33.3,1230.0,820,410.0,43.14
2025-05-25,Coriander (Bunch),Vegetables,15,8,2,2025-05-26,0.005,60,6.0,15.0,6.0,21,21,1,46.7,243.0,168,75.0,11.29
2025-05-25,Spinach Bunch,Vegetables,30,18,2,2025-05-27,1.572,0,30.0,30.0,30.0,22,12,1,40.0,360.0,216,144.0,9.0
2025-05-25,Tomatoes,Vegetables,40,28,4,2025-05-27,1.389,5,38.0,40.0,38.0,26,15,1,30.0,588.0,420,168.0,13.14
2025-05-26,Brown Bread,Bakery,55,40,4,2025-05-29,2.227,0,55.0,,,27,4,0,27.3,220.0,160,60.0,9.14
2025-05-26,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-30,3.767,0,30.0,,,27,6,0,26.7,180.0,132,48.0,8.0
2025-05-26,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-28,1.405,10,18.0,,,39,26,0,30.0,468.0,364,104.0,21.86
2025-05-26,White Bread,Bakery,45,32,4,2025-05-28,1.148,20,36.0,,,14,14,0,28.9,504.0,448,56.0,16.57
2025-05-26,Milk 1L (Toned),Dairy,66,58,2,2025-05-27,0.238,40,39.6,,,30,30,0,12.1,1188.0,1740,-552.0,21.29
2025-05-26,Paneer 200g,Dairy,90,65,4,2025-05-30,3.844,0,90.0,,,30,5,0,27.8,450.0,325,125.0,6.43
2025-05-26,Eggs (1 Dozen),Eggs,85,68,14,2025-06-05,9.328,5,80.75,,,257,28,0,20.0,2261.0,1904,357.0,24.0
2025-05-26,Bananas,Fruits,60,42,5,2025-05-28,1.8,10,54.0,,,21,15,0,30.0,810.0,630,180.0,12.0
2025-05-26,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,219.603,0,95.0,,,7639,19,0,24.2,1805.0,1368,437.0,30.0
2025-05-26,Onions 1kg,Grocery,35,24,15,2025-06-09,13.451,0,35.0,,,480,33,0,31.4,1155.0,792,363.0,45.14
2025-05-26,Potatoes 1kg,Grocery,30,20,20,2025-06-12,16.182,0,30.0,,,761,38,0,33.3,1140.0,760,380.0,40.14
2025-05-26,Coriander (Bunch),Vegetables,15,8,2,2025-05-28,1.236,0,15.0,15.0,15.0,21,9,0,46.7,135.0,72,63.0,12.0
2025-05-26,Spinach Bunch,Vegetables,30,18,2,2025-05-27,0.572,10,27.0,30.0,27.0,10,10,0,40.0,288.0,180,108.0,9.86
