date,product_name,category,mrp,cost_price,shelf_life_days,expiry_date,days_remaining,discount_pct,discounted_price,morning_price,evening_price,stock_qty,units_sold_today,is_weekend,margin_pct,revenue_today,cost_today,gross_profit_today,units_sold_7d_avg
2025-05-19,Tomatoes,Vegetables,40,28,4,2025-05-22,3,0,40.0,40.0,40.0,50,14,0,30.0,560.0,392,168.0,10.86
2025-05-20,Brown Bread,Bakery,55,40,4,2025-05-21,1,20,44.0,,,2,2,0,27.3,88.0,80,8.0,9.0
2025-05-20,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-24,4,0,30.0,,,31,6,0,26.7,180.0,132,48.0,7.29
2025-05-20,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-22,2,0,20.0,,,59,21,0,30.0,420.0,294,126.0,21.29
2025-05-20,White Bread,Bakery,45,32,4,2025-05-21,1,20,36.0,,,32,26,0,28.9,936.0,832,104.0,15.29
2025-05-20,Milk 1L (Toned),Dairy,66,58,2,2025-05-21,1,10,59.4,,,20,20,0,12.1,1188.0,1160,28.0,20.0
2025-05-20,Paneer 200g,Dairy,90,65,4,2025-05-24,4,0,90.0,,,23,4,0,27.8,360.0,260,100.0,6.29
2025-05-20,Eggs (1 Dozen),Eggs,85,68,14,2025-05-26,6,5,80.75,,,72,32,0,20.0,2584.0,2176,408.0,25.29
2025-05-20,Bananas,Fruits,60,42,5,2025-05-25,5,0,60.0,,,62,16,0,30.0,960.0,672,288.0,13.43
2025-05-20,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,226,0,95.0,,,7123,20,0,24.2,1900.0,1440,460.0,31.57
2025-05-20,Onions 1kg,Grocery,35,24,15,2025-05-30,10,0,35.0,,,233,27,0,31.4,945.0,648,297.0,36.0
2025-05-20,Potatoes 1kg,Grocery,30,20,20,2025-06-07,18,0,30.0,,,621,42,0,33.3,1260.0,840,420.0,50.71
2025-05-20,Coriander (Bunch),Vegetables,15,8,2,2025-05-21,1,10,13.5,15.0,13.5,14,12,0,46.7,172.5,96,76.5,10.71
2025-05-20,Spinach Bunch,Vegetables,30,18,2,2025-05-21,1,5,28.5,30.0,28.5,12,6,0,40.0,177.0,108,69.0,8.43
2025-05-20,Tomatoes,Vegetables,40,28,4,2025-05-22,2,5,38.0,40.0,38.0,36,10,0,30.0,392.0,280,112.0,10.14
2025-05-21,Brown Bread,Bakery,55,40,4,2025-05-25,4,0,55.0,,,36,8,0,27.3,440.0,320,120.0,8.0
2025-05-21,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-24,3,0,30.0,,,25,6,0,26.7,180.0,132,48.0,7.29
2025-05-21,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-22,1,5,19.0,,,38,25,0,30.0,475.0,350,125.0,22.14
2025-05-21,White Bread,Bakery,45,32,4,2025-05-25,4,0,45.0,,,61,18,0,28.9,810.0,576,234.0,16.86
2025-05-21,Milk 1L (Toned),Dairy,66,58,2,2025-05-23,2,0,66.0,,,41,17,0,12.1,1122.0,986,136.0,20.86
2025-05-21,Paneer 200g,Dairy,90,65,4,2025-05-24,3,0,90.0,,,19,7,0,27.8,630.0,455,175.0,6.14
2025-05-21,Eggs (1 Dozen),Eggs,85,68,14,2025-05-26,5,5,80.75,,,40,32,0,20.0,2584.0,2176,408.0,26.71
2025-05-21,Bananas,Fruits,60,42,5,2025-05-25,4,0,60.0,,,46,12,0,30.0,720.0,504,216.0,13.71
2025-05-21,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,225,0,95.0,,,7103,17,0,24.2,1615.0,1224,391.0,29.29
2025-05-21,Onions 1kg,Grocery,35,24,15,2025-05-30,9,0,35.0,,,206,29,0,31.4,1015.0,696,319.0,32.29
2025-05-21,Potatoes 1kg,Grocery,30,20,20,2025-06-07,17,0,30.0,,,579,43,0,33.3,1290.0,860,430.0,50.71
2025-05-21,Coriander (Bunch),Vegetables,15,8,2,2025-05-23,2,0,15.0,15.0,15.0,29,17,0,46.7,255.0,136,119.0,10.86
2025-05-21,Spinach Bunch,Vegetables,30,18,2,2025-05-23,2,0,30.0,30.0,30.0,21,16,0,40.0,480.0,288,192.0,8.29
2025-05-21,Tomatoes,Vegetables,40,28,4,2025-05-22,1,30,28.0,40.0,28.0,26,19,0,30.0,664.0,532,132.0,11.43
2025-05-22,Brown Bread,Bakery,55,40,4,2025-05-25,3,5,52.25,,,28,7,0,27.3,365.75,280,85.75,8.0
2025-05-22,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-24,2,10,27.0,,,19,7,0,26.7,189.0,154,35.0,7.0
2025-05-22,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-25,3,0,20.0,,,75,14,0,30.0,280.0,196,84.0,23.0
2025-05-22,White Bread,Bakery,45,32,4,2025-05-25,3,5,42.75,,,43,11,0,28.9,470.25,352,118.25,17.0
2025-05-22,Milk 1L (Toned),Dairy,66,58,2,2025-05-23,1,5,62.7,,,24,20,0,12.1,1254.0,1160,94.0,19.57
2025-05-22,Paneer 200g,Dairy,90,65,4,2025-05-24,2,5,85.5,,,12,9,0,27.8,769.5,585,184.5,5.29
2025-05-22,Eggs (1 Dozen),Eggs,85,68,14,2025-05-26,4,30,59.5,,,8,8,0,20.0,476.0,544,-68.0,28.71
2025-05-22,Bananas,Fruits,60,42,5,2025-05-25,3,5,57.0,,,34,16,0,30.0,912.0,672,240.0,13.86
2025-05-22,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,224,0,95.0,,,7086,26,0,24.2,2470.0,1872,598.0,27.43
2025-05-22,Onions 1kg,Grocery,35,24,15,2025-05-30,8,0,35.0,,,177,38,0,31.4,1330.0,912,418.0,35.86
2025-05-22,Potatoes 1kg,Grocery,30,20,20,2025-06-07,16,0,30.0,,,536,35,0,33.3,1050.0,700,350.0,50.0
2025-05-22,Coriander (Bunch),Vegetables,15,8,2,2025-05-23,1,5,14.25,15.0,14.25,12,12,0,46.7,176.25,96,80.25,11.43
2025-05-22,Spinach Bunch,Vegetables,30,18,2,2025-05-23,1,10,27.0,30.0,27.0,5,5,0,40.0,144.0,90,54.0,9.14
2025-05-22,Tomatoes,Vegetables,40,28,4,2025-05-26,4,0,40.0,40.0,40.0,57,5,0,30.0,200.0,140,60.0,13.71
2025-05-23,Brown Bread,Bakery,55,40,4,2025-05-25,2,5,52.25,,,21,9,0,27.3,470.25,360,110.25,8.0
2025-05-23,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-24,1,20,24.0,,,12,11,0,26.7,264.0,242,22.0,6.57
2025-05-23,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-25,2,0,20.0,,,61,20,0,30.0,400.0,280,120.0,20.57
2025-05-23,White Bread,Bakery,45,32,4,2025-05-25,2,5,42.75,,,32,23,0,28.9,983.25,736,247.25,14.71
2025-05-23,Milk 1L (Toned),Dairy,66,58,2,2025-05-25,2,0,66.0,,,47,22,0,12.1,1452.0,1276,176.0,20.14
2025-05-23,Paneer 200g,Dairy,90,65,4,2025-05-24,1,20,72.0,,,3,3,0,27.8,216.0,195,21.0,6.43
2025-05-23,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,14,0,85.0,,,303,26,0,20.0,2210.0,1768,442.0,26.71
2025-05-23,Bananas,Fruits,60,42,5,2025-05-25,2,5,57.0,,,18,10,0,30.0,570.0,420,150.0,15.14
2025-05-23,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,223,0,95.0,,,7060,29,0,24.2,2755.0,2088,667.0,26.57
2025-05-23,Onions 1kg,Grocery,35,24,15,2025-05-30,7,5,33.25,,,139,36,0,31.4,1197.0,864,333.0,35.43
2025-05-23,Potatoes 1kg,Grocery,30,20,20,2025-06-07,15,5,28.5,,,501,50,0,33.3,1425.0,1000,425.0,44.29
2025-05-23,Coriander (Bunch),Vegetables,15,8,2,2025-05-25,2,0,15.0,15.0,15.0,27,17,0,46.7,255.0,136,119.0,12.0
2025-05-23,Spinach Bunch,Vegetables,30,18,2,2025-05-25,2,0,30.0,30.0,30.0,21,8,0,40.0,240.0,144,96.0,8.43
2025-05-23,Tomatoes,Vegetables,40,28,4,2025-05-26,3,0,40.0,40.0,40.0,52,9,0,30.0,360.0,252,108.0,12.57
2025-05-24,Brown Bread,Bakery,55,40,4,2025-05-25,1,30,38.5,,,12,12,1,27.3,462.0,480,-18.0,7.86
2025-05-24,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-28,4,0,30.0,,,23,8,1,26.7,240.0,176,64.0,7.29
2025-05-24,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-25,1,10,18.0,,,41,20,1,30.0,360.0,280,80.0,21.14
2025-05-24,White Bread,Bakery,45,32,4,2025-05-25,1,20,36.0,,,9,9,1,28.9,324.0,288,36.0,16.0
2025-05-24,Milk 1L (Toned),Dairy,66,58,2,2025-05-25,1,5,62.7,,,25,25,1,12.1,1567.5,1450,117.5,19.86
2025-05-24,Paneer 200g,Dairy,90,65,4,2025-05-28,4,0,90.0,,,29,11,1,27.8,990.0,715,275.0,6.43
2025-05-24,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,13,0,85.0,,,277,18,1,20.0,1530.0,1224,306.0,27.29
2025-05-24,Bananas,Fruits,60,42,5,2025-05-25,1,30,42.0,,,8,8,1,30.0,336.0,336,0.0,15.0
2025-05-24,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,222,5,90.25,,,7031,35,1,24.2,3158.75,2520,638.75,27.86
2025-05-24,Onions 1kg,Grocery,35,24,15,2025-05-30,6,10,31.5,,,103,55,1,31.4,1732.5,1320,412.5,36.43
2025-05-24,Potatoes 1kg,Grocery,30,20,20,2025-06-07,14,0,30.0,,,451,37,1,33.3,1110.0,740,370.0,41.14
2025-05-24,Coriander (Bunch),Vegetables,15,8,2,2025-05-25,1,5,14.25,15.0,14.25,10,10,1,46.7,147.0,80,67.0,12.43
2025-05-24,Spinach Bunch,Vegetables,30,18,2,2025-05-25,1,10,27.0,30.0,27.0,13,11,1,40.0,318.0,198,120.0,8.57
2025-05-24,Tomatoes,Vegetables,40,28,4,2025-05-26,2,5,38.0,40.0,38.0,43,18,1,30.0,706.0,504,202.0,12.0
2025-05-25,Brown Bread,Bakery,55,40,4,2025-05-29,4,0,55.0,,,41,7,1,27.3,385.0,280,105.0,8.29
2025-05-25,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-28,3,0,30.0,,,15,8,1,26.7,240.0,176,64.0,7.29
2025-05-25,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-28,3,0,20.0,,,65,19,1,30.0,380.0,266,114.0,21.43
2025-05-25,White Bread,Bakery,45,32,4,2025-05-29,4,0,45.0,,,71,14,1,28.9,630.0,448,182.0,15.71
2025-05-25,Milk 1L (Toned),Dairy,66,58,2,2025-05-27,2,0,66.0,,,42,27,1,12.1,1782.0,1566,216.0,20.14
2025-05-25,Paneer 200g,Dairy,90,65,4,2025-05-28,3,0,90.0,,,18,7,1,27.8,630.0,455,175.0,7.0
2025-05-25,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,12,0,85.0,,,259,22,1,20.0,1870.0,1496,374.0,25.14
2025-05-25,Bananas,Fruits,60,42,5,2025-05-30,5,0,60.0,,,61,12,1,30.0,720.0,504,216.0,14.71
2025-05-25,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,221,0,95.0,,,6996,28,1,24.2,2660.0,2016,644.0,27.0
2025-05-25,Onions 1kg,Grocery,35,24,15,2025-05-30,5,5,33.25,,,48,41,1,31.4,1363.25,984,379.25,38.57
2025-05-25,Potatoes 1kg,Grocery,30,20,20,2025-06-07,13,0,30.0,,,414,41,1,33.3,1230.0,820,410.0,38.71
2025-05-25,Coriander (Bunch),Vegetables,15,8,2,2025-05-27,2,0,15.0,15.0,15.0,28,16,1,46.7,240.0,128,112.0,12.29
2025-05-25,Spinach Bunch,Vegetables,30,18,2,2025-05-27,2,0,30.0,30.0,30.0,18,11,1,40.0,330.0,198,132.0,9.29
2025-05-25,Tomatoes,Vegetables,40,28,4,2025-05-26,1,20,32.0,40.0,32.0,25,25,1,30.0,920.0,700,220.0,12.0
2025-05-26,Brown Bread,Bakery,55,40,4,2025-05-29,3,0,55.0,,,34,4,0,27.3,220.0,160,60.0,8.0
2025-05-26,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-28,2,10,27.0,,,7,7,0,26.7,189.0,154,35.0,7.86
2025-05-26,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-28,2,5,19.0,,,46,20,0,30.0,380.0,280,100.0,19.14
2025-05-26,White Bread,Bakery,45,32,4,2025-05-29,3,0,45.0,,,57,16,0,28.9,720.0,512,208.0,16.0
2025-05-26,Milk 1L (Toned),Dairy,66,58,2,2025-05-27,1,10,59.4,,,15,15,0,12.1,891.0,870,21.0,21.29
2025-05-26,Paneer 200g,Dairy,90,65,4,2025-05-28,2,5,85.5,,,11,6,0,27.8,513.0,390,123.0,7.43
2025-05-26,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,11,0,85.0,,,237,27,0,20.0,2295.0,1836,459.0,23.29
2025-05-26,Bananas,Fruits,60,42,5,2025-05-30,4,0,60.0,,,49,4,0,30.0,240.0,168,72.0,13.14
2025-05-26,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,220,5,90.25,,,6968,33,0,24.2,2978.25,2376,602.25,27.29
2025-05-26,Onions 1kg,Grocery,35,24,15,2025-05-30,4,30,24.5,,,7,7,0,31.4,171.5,168,3.5,39.29
2025-05-26,Potatoes 1kg,Grocery,30,20,20,2025-06-07,12,0,30.0,,,373,30,0,33.3,900.0,600,300.0,38.29
2025-05-26,Coriander (Bunch),Vegetables,15,8,2,2025-05-27,1,10,13.5,15.0,13.5,12,12,0,46.7,172.5,96,76.5,13.29
2025-05-26,Spinach Bunch,Vegetables,30,18,2,2025-05-27,1,5,28.5,30.0,28.5,7,7,0,40.0,205.5,126,79.5,9.29
2025-05-26,Tomatoes,Vegetables,40,28,4,2025-05-30,4,0,40.0,40.0,40.0,61,9,0,30.0,360.0,252,108.0,14.29
2025-05-27,Brown Bread,Bakery,55,40,4,2025-05-29,2,10,49.5,,,30,14,0,27.3,693.0,560,133.0,7.0
2025-05-27,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-31,4,0,30.0,,,28,5,0,26.7,150.0,110,40.0,7.57
2025-05-27,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-28,1,5,19.0,,,26,26,0,30.0,494.0,364,130.0,19.86
2025-05-27,White Bread,Bakery,45,32,4,2025-05-29,2,5,42.75,,,41,19,0,28.9,812.25,608,204.25,16.71
2025-05-27,Milk 1L (Toned),Dairy,66,58,2,2025-05-29,2,0,66.0,,,37,15,0,12.1,990.0,870,120.0,20.86
2025-05-27,Paneer 200g,Dairy,90,65,4,2025-05-28,1,20,72.0,,,5,5,0,27.8,360.0,325,35.0,6.71
2025-05-27,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,10,0,85.0,,,210,17,0,20.0,1445.0,1156,289.0,23.57
2025-05-27,Bananas,Fruits,60,42,5,2025-05-30,3,0,60.0,,,45,13,0,30.0,780.0,546,234.0,11.14
2025-05-27,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,219,0,95.0,,,6935,27,0,24.2,2565.0,1944,621.0,26.86
2025-05-27,Onions 1kg,Grocery,35,24,15,2025-06-11,15,0,35.0,,,466,30,0,31.4,1050.0,720,330.0,33.29
2025-05-27,Potatoes 1kg,Grocery,30,20,20,2025-06-07,11,0,30.0,,,343,31,0,33.3,930.0,620,310.0,39.71
2025-05-27,Coriander (Bunch),Vegetables,15,8,2,2025-05-29,2,0,15.0,15.0,15.0,27,14,0,46.7,210.0,112,98.0,13.71
2025-05-27,Spinach Bunch,Vegetables,30,18,2,2025-05-29,2,0,30.0,30.0,30.0,21,10,0,40.0,300.0,180,120.0,9.14
2025-05-27,Tomatoes,Vegetables,40,28,4,2025-05-30,3,0,40.0,40.0,40.0,52,13,0,30.0,520.0,364,156.0,13.57
2025-05-28,Brown Bread,Bakery,55,40,4,2025-05-29,1,30,38.5,,,16,14,0,27.3,539.0,560,-21.0,8.71
2025-05-28,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-31,3,0,30.0,,,23,6,0,26.7,180.0,132,48.0,7.43
2025-05-28,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-31,3,0,20.0,,,72,17,0,30.0,340.0,238,102.0,20.57
2025-05-28,White Bread,Bakery,45,32,4,2025-05-29,1,20,36.0,,,22,21,0,28.9,756.0,672,84.0,15.71
2025-05-28,Milk 1L (Toned),Dairy,66,58,2,2025-05-29,1,10,59.4,,,22,21,0,12.1,1247.4,1218,29.4,20.14
2025-05-28,Paneer 200g,Dairy,90,65,4,2025-06-01,4,0,90.0,,,26,3,0,27.8,270.0,195,75.0,6.86
2025-05-28,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,9,0,85.0,,,193,25,0,20.0,2125.0,1700,425.0,21.43
2025-05-28,Bananas,Fruits,60,42,5,2025-05-30,2,5,57.0,,,32,18,0,30.0,1026.0,756,270.0,10.71
2025-05-28,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,218,0,95.0,,,6908,23,0,24.2,2185.0,1656,529.0,27.86
2025-05-28,Onions 1kg,Grocery,35,24,15,2025-06-11,14,0,35.0,,,436,26,0,31.4,910.0,624,286.0,33.71
2025-05-28,Potatoes 1kg,Grocery,30,20,20,2025-06-07,10,5,28.5,,,312,44,0,33.3,1254.0,880,374.0,38.14
2025-05-28,Coriander (Bunch),Vegetables,15,8,2,2025-05-29,1,10,13.5,15.0,13.5,13,10,0,46.7,144.0,80,64.0,14.0
2025-05-28,Spinach Bunch,Vegetables,30,18,2,2025-05-29,1,10,27.0,30.0,27.0,11,11,0,40.0,318.0,198,120.0,9.71
2025-05-28,Tomatoes,Vegetables,40,28,4,2025-05-30,2,5,38.0,40.0,38.0,39,11,0,30.0,432.0,308,124.0,14.0
2025-05-29,Brown Bread,Bakery,55,40,4,2025-06-02,4,0,55.0,,,38,8,0,27.3,440.0,320,120.0,9.57
2025-05-29,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-31,2,10,27.0,,,17,13,0,26.7,351.0,286,65.0,7.43
2025-05-29,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-31,2,0,20.0,,,55,25,0,30.0,500.0,350,150.0,19.43
2025-05-29,White Bread,Bakery,45,32,4,2025-06-02,4,0,45.0,,,74,11,0,28.9,495.0,352,143.0,16.14
2025-05-29,Milk 1L (Toned),Dairy,66,58,2,2025-05-31,2,0,66.0,,,49,26,0,12.1,1716.0,1508,208.0,20.71
2025-05-29,Paneer 200g,Dairy,90,65,4,2025-06-01,3,0,90.0,,,23,1,0,27.8,90.0,65,25.0,6.29
2025-05-29,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,8,0,85.0,,,168,26,0,20.0,2210.0,1768,442.0,20.43
2025-05-29,Bananas,Fruits,60,42,5,2025-05-30,1,20,48.0,,,14,14,0,30.0,672.0,588,84.0,11.57
2025-05-29,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,217,0,95.0,,,6885,23,0,24.2,2185.0,1656,529.0,28.71
2025-05-29,Onions 1kg,Grocery,35,24,15,2025-06-11,13,0,35.0,,,410,36,0,31.4,1260.0,864,396.0,33.29
2025-05-29,Potatoes 1kg,Grocery,30,20,20,2025-06-07,9,5,28.5,,,268,42,0,33.3,1197.0,840,357.0,38.29
2025-05-29,Coriander (Bunch),Vegetables,15,8,2,2025-05-31,2,0,15.0,15.0,15.0,23,8,0,46.7,120.0,64,56.0,13.0
2025-05-29,Spinach Bunch,Vegetables,30,18,2,2025-05-31,2,0,30.0,30.0,30.0,19,8,0,40.0,240.0,144,96.0,9.0
2025-05-29,Tomatoes,Vegetables,40,28,4,2025-05-30,1,30,28.0,40.0,28.0,28,23,0,30.0,812.0,644,168.0,12.86
2025-05-30,Brown Bread,Bakery,55,40,4,2025-06-02,3,0,55.0,,,30,12,0,27.3,660.0,480,180.0,9.71
2025-05-30,Burger Buns (4 pcs),Bakery,30,22,4,2025-05-31,1,20,24.0,,,4,4,0,26.7,96.0,88,8.0,8.29
2025-05-30,Ladi Pav (6 pcs),Bakery,20,14,3,2025-05-31,1,5,19.0,,,30,24,0,30.0,456.0,336,120.0,21.0
2025-05-30,White Bread,Bakery,45,32,4,2025-06-02,3,5,42.75,,,63,12,0,28.9,513.0,384,129.0,16.14
2025-05-30,Milk 1L (Toned),Dairy,66,58,2,2025-05-31,1,10,59.4,,,23,23,0,12.1,1366.2,1334,32.2,21.57
2025-05-30,Paneer 200g,Dairy,90,65,4,2025-06-01,2,10,81.0,,,22,8,0,27.8,648.0,520,128.0,5.14
2025-05-30,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,7,5,80.75,,,142,36,0,20.0,2907.0,2448,459.0,23.0
2025-05-30,Bananas,Fruits,60,42,5,2025-06-04,5,0,60.0,,,55,11,0,30.0,660.0,462,198.0,11.29
2025-05-30,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,216,5,90.25,,,6862,43,0,24.2,3880.75,3096,784.75,28.29
2025-05-30,Onions 1kg,Grocery,35,24,15,2025-06-11,12,0,35.0,,,374,32,0,31.4,1120.0,768,352.0,33.0
2025-05-30,Potatoes 1kg,Grocery,30,20,20,2025-06-07,8,5,28.5,,,226,47,0,33.3,1339.5,940,399.5,39.29
2025-05-30,Coriander (Bunch),Vegetables,15,8,2,2025-05-31,1,10,13.5,15.0,13.5,15,15,0,46.7,216.0,120,96.0,12.43
2025-05-30,Spinach Bunch,Vegetables,30,18,2,2025-05-31,1,5,28.5,30.0,28.5,11,11,0,40.0,324.0,198,126.0,9.43
2025-05-30,Tomatoes,Vegetables,40,28,4,2025-06-03,4,0,40.0,40.0,40.0,45,8,0,30.0,320.0,224,96.0,15.43
2025-05-31,Brown Bread,Bakery,55,40,4,2025-06-02,2,5,52.25,,,18,11,1,27.3,574.75,440,134.75,10.14
2025-05-31,Burger Buns (4 pcs),Bakery,30,22,4,2025-06-04,4,0,30.0,,,31,8,1,26.7,240.0,176,64.0,7.29
2025-05-31,Ladi Pav (6 pcs),Bakery,20,14,3,2025-06-03,3,0,20.0,,,71,26,1,30.0,520.0,364,156.0,21.57
2025-05-31,White Bread,Bakery,45,32,4,2025-06-02,2,10,40.5,,,51,30,1,28.9,1215.0,960,255.0,14.57
2025-05-31,Milk 1L (Toned),Dairy,66,58,2,2025-06-02,2,0,66.0,,,46,32,1,12.1,2112.0,1856,256.0,21.71
2025-05-31,Paneer 200g,Dairy,90,65,4,2025-06-01,1,20,72.0,,,14,14,1,27.8,1008.0,910,98.0,5.86
2025-05-31,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,6,10,76.5,,,106,34,1,20.0,2601.0,2312,289.0,24.43
2025-05-31,Bananas,Fruits,60,42,5,2025-06-04,4,0,60.0,,,44,14,1,30.0,840.0,588,252.0,11.43
2025-05-31,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,215,0,95.0,,,6819,22,1,24.2,2090.0,1584,506.0,30.29
2025-05-31,Onions 1kg,Grocery,35,24,15,2025-06-11,11,5,33.25,,,342,56,1,31.4,1862.0,1344,518.0,32.43
2025-05-31,Potatoes 1kg,Grocery,30,20,20,2025-06-07,7,5,28.5,,,179,52,1,33.3,1482.0,1040,442.0,38.86
2025-05-31,Coriander (Bunch),Vegetables,15,8,2,2025-06-02,2,0,15.0,15.0,15.0,22,19,1,46.7,285.0,152,133.0,12.14
2025-05-31,Spinach Bunch,Vegetables,30,18,2,2025-06-02,2,0,30.0,30.0,30.0,19,5,1,40.0,150.0,90,60.0,9.86
2025-05-31,Tomatoes,Vegetables,40,28,4,2025-06-03,3,0,40.0,40.0,40.0,37,14,1,30.0,560.0,392,168.0,15.29
2025-06-01,Brown Bread,Bakery,55,40,4,2025-06-02,1,30,38.5,,,7,7,1,27.3,269.5,280,-10.5,10.0
2025-06-01,Burger Buns (4 pcs),Bakery,30,22,4,2025-06-04,3,0,30.0,,,23,11,1,26.7,330.0,242,88.0,7.29
2025-06-01,Ladi Pav (6 pcs),Bakery,20,14,3,2025-06-03,2,0,20.0,,,45,18,1,30.0,360.0,252,108.0,22.43
2025-06-01,White Bread,Bakery,45,32,4,2025-06-02,1,20,36.0,,,21,21,1,28.9,756.0,672,84.0,17.57
2025-06-01,Milk 1L (Toned),Dairy,66,58,2,2025-06-02,1,10,59.4,,,14,14,1,12.1,831.6,812,19.6,22.71
2025-06-01,Paneer 200g,Dairy,90,65,4,2025-06-05,4,0,90.0,,,23,8,1,27.8,720.0,520,200.0,6.29
2025-06-01,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,5,5,80.75,,,72,33,1,20.0,2664.75,2244,420.75,26.71
2025-06-01,Bananas,Fruits,60,42,5,2025-06-04,3,0,60.0,,,30,11,1,30.0,660.0,462,198.0,12.29
2025-06-01,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,214,0,95.0,,,6797,26,1,24.2,2470.0,1872,598.0,28.43
2025-06-01,Onions 1kg,Grocery,35,24,15,2025-06-11,10,0,35.0,,,286,29,1,31.4,1015.0,696,319.0,32.57
2025-06-01,Potatoes 1kg,Grocery,30,20,20,2025-06-07,6,20,24.0,,,127,58,1,33.3,1392.0,1160,232.0,41.0
2025-06-01,Coriander (Bunch),Vegetables,15,8,2,2025-06-02,1,10,13.5,15.0,13.5,3,3,1,46.7,43.5,24,19.5,13.43
2025-06-01,Spinach Bunch,Vegetables,30,18,2,2025-06-02,1,5,28.5,30.0,28.5,14,14,1,40.0,411.0,252,159.0,9.0
2025-06-01,Tomatoes,Vegetables,40,28,4,2025-06-03,2,5,38.0,40.0,38.0,23,19,1,30.0,744.0,532,212.0,14.71
2025-06-02,Brown Bread,Bakery,55,40,4,2025-06-06,4,0,55.0,,,37,6,0,27.3,330.0,240,90.0,10.0
2025-06-02,Burger Buns (4 pcs),Bakery,30,22,4,2025-06-04,2,10,27.0,,,12,7,0,26.7,189.0,154,35.0,7.71
2025-06-02,Ladi Pav (6 pcs),Bakery,20,14,3,2025-06-03,1,10,18.0,,,27,27,0,30.0,486.0,378,108.0,22.29
2025-06-02,White Bread,Bakery,45,32,4,2025-06-06,4,0,45.0,,,66,20,0,28.9,900.0,640,260.0,18.57
2025-06-02,Milk 1L (Toned),Dairy,66,58,2,2025-06-04,2,0,66.0,,,49,17,0,12.1,1122.0,986,136.0,20.86
2025-06-02,Paneer 200g,Dairy,90,65,4,2025-06-05,3,0,90.0,,,15,12,0,27.8,1080.0,780,300.0,6.43
2025-06-02,Eggs (1 Dozen),Eggs,85,68,14,2025-06-06,4,30,59.5,,,39,37,0,20.0,2201.5,2516,-314.5,28.29
2025-06-02,Bananas,Fruits,60,42,5,2025-06-04,2,5,57.0,,,19,7,0,30.0,399.0,294,105.0,12.14
2025-06-02,Basmati Rice 1kg,Grocery,95,72,365,2026-01-01,213,0,95.0,,,6771,26,0,24.2,2470.0,1872,598.0,28.14
2025-06-02,Onions 1kg,Grocery,35,24,15,2025-06-11,9,0,35.0,,,257,27,0,31.4,945.0,648,297.0,30.86
2025-06-02,Potatoes 1kg,Grocery,30,20,20,2025-06-07,5,20,24.0,,,69,60,0,33.3,1440.0,1200,240.0,43.43
2025-06-02,Coriander (Bunch),Vegetables,15,8,2,2025-06-04,2,0,15.0,15.0,15.0,22,10,0,46.7,150.0,80,70.0,11.57
2025-06-02,Spinach Bunch,Vegetables,30,18,2,2025-06-04,2,0,30.0,30.0,30.0,23,12,0,40.0,360.0,216,144.0,9.43
